date_date,Ticker,Share_Volume,Call_Delta,Put_Delta,Call_Volume,Put_Volume,Total_Option_Delta,NOPE,NOPE_MAD,uniqueKey,ticker,date,open,high,low,close,adjustedClose,volume,nextDay_date,nextDay_open,nextDay_high,nextDay_low,nextDay_close,nextDay_adjClose,nextDay_volume,isDayBeforeExDiv,Min2Day_date,Min3Day_date,Min5Day_date,Min14Day_date,Min30Day_date,Min2Day_closeLow,Min3Day_closeLow,Min5Day_closeLow,Min14Day_closeLow,Min30Day_closeLow,Min2Day_%diff,Min3Day_%diff,Min5Day_%diff,Min14Day_%diff,Min30Day_%diff
3/22/07,SPY,118942200,5525539,-7619516,122169,208049,-2093976,-1.7605,1.0174,SPY2007-03-22,SPY,3/22/07 0:00,143.479996,143.679993,142.789993,143.179993,108.730751,118942200,3/23/07 0:00,143.279999,143.809998,143.149994,143.389999,108.890236,74416800,FALSE,3/26/07 0:00,3/27/07 0:00,3/28/07 0:00,3/28/07 0:00,3/28/07 0:00,143.199997,142.860001,141.820007,141.820007,141.820007,0.014%,-0.223%,-0.950%,-0.950%,-0.950%
3/23/07,SPY,74416800,2915397,-4739500,61751,179751,-1824102,-2.4512,0.3247,SPY2007-03-23,SPY,3/23/07 0:00,143.279999,143.809998,143.149994,143.389999,108.890236,74416800,3/26/07 0:00,143.5,143.649994,142.089996,143.199997,108.745964,113787500,FALSE,3/27/07 0:00,3/28/07 0:00,3/28/07 0:00,3/28/07 0:00,3/28/07 0:00,142.860001,141.820007,141.820007,141.820007,141.820007,-0.370%,-1.095%,-1.095%,-1.095%,-1.095%
3/26/07,SPY,113787500,4707503,-5277791,82931,162411,-570288,-0.5012,2.3168,SPY2007-03-26,SPY,3/26/07 0:00,143.5,143.649994,142.089996,143.199997,108.745964,113787500,3/27/07 0:00,143.119995,143.160004,142.389999,142.860001,108.487755,99864600,FALSE,3/28/07 0:00,3/28/07 0:00,3/28/07 0:00,3/28/07 0:00,3/28/07 0:00,141.820007,141.820007,141.820007,141.820007,141.820007,-0.964%,-0.964%,-0.964%,-0.964%,-0.964%
3/27/07,SPY,99864600,2950989,-4383900,66011,147770,-1432910,-1.4349,1.3682,SPY2007-03-27,SPY,3/27/07 0:00,143.119995,143.160004,142.389999,142.860001,108.487755,99864600,3/28/07 0:00,142.139999,142.470001,141.259995,141.820007,107.697983,152907900,FALSE,3/28/07 0:00,3/28/07 0:00,3/28/07 0:00,3/28/07 0:00,3/28/07 0:00,141.820007,141.820007,141.820007,141.820007,141.820007,-0.728%,-0.728%,-0.728%,-0.728%,-0.728%
3/28/07,SPY,152907900,6056245,-9578036,126831,276464,-3521790,-2.3032,0.1899,SPY2007-03-28,SPY,3/28/07 0:00,142.139999,142.470001,141.259995,141.820007,107.697983,152907900,3/29/07 0:00,142.539993,142.610001,141.190002,141.970001,107.811874,139432700,FALSE,3/29/07 0:00,3/29/07 0:00,3/29/07 0:00,3/29/07 0:00,3/29/07 0:00,141.970001,141.970001,141.970001,141.970001,141.970001,0.106%,0.106%,0.106%,0.106%,0.106%
3/29/07,SPY,139432700,3147318,-5682018,64815,186925,-2534699,-1.8179,0.7362,SPY2007-03-29,SPY,3/29/07 0:00,142.539993,142.610001,141.190002,141.970001,107.811874,139432700,3/30/07 0:00,142.240005,142.839996,140.559998,142,107.834679,128194100,FALSE,3/30/07 0:00,3/30/07 0:00,3/30/07 0:00,3/30/07 0:00,3/30/07 0:00,142,142,142,142,142,0.021%,0.021%,0.021%,0.021%,0.021%
3/30/07,SPY,128194100,3985182,-8731085,82764,254221,-4745903,-3.7021,-1.547,SPY2007-03-30,SPY,3/30/07 0:00,142.240005,142.839996,140.559998,142,107.834679,128194100,4/2/07 0:00,142.160004,142.460007,141.479996,142.160004,107.956169,79416400,FALSE,4/2/07 0:00,4/2/07 0:00,4/2/07 0:00,4/2/07 0:00,4/2/07 0:00,142.160004,142.160004,142.160004,142.160004,142.160004,0.113%,0.113%,0.113%,0.113%,0.113%
4/2/07,SPY,79416400,3104981,-4785742,57995,149665,-1680761,-2.1164,0.3611,SPY2007-04-02,SPY,4/2/07 0:00,142.160004,142.460007,141.479996,142.160004,107.956169,79416400,4/3/07 0:00,142.970001,143.979996,142.910004,143.690002,109.118095,82417800,FALSE,4/3/07 0:00,4/3/07 0:00,4/3/07 0:00,4/3/07 0:00,4/3/07 0:00,143.690002,143.690002,143.690002,143.690002,143.690002,1.076%,1.076%,1.076%,1.076%,1.076%
4/3/07,SPY,82417800,3061447,-5457039,69889,186284,-2395591,-2.9066,-0.5501,SPY2007-04-03,SPY,4/3/07 0:00,142.970001,143.979996,142.910004,143.690002,109.118095,82417800,4/4/07 0:00,143.690002,143.949997,143.160004,143.850006,109.239578,63995200,FALSE,4/4/07 0:00,4/4/07 0:00,4/4/07 0:00,4/4/07 0:00,4/4/07 0:00,143.850006,143.850006,143.850006,143.850006,143.850006,0.111%,0.111%,0.111%,0.111%,0.111%
4/4/07,SPY,63995200,1887186,-4088264,37836,160584,-2201077,-3.4394,-1.1095,SPY2007-04-04,SPY,4/4/07 0:00,143.690002,143.949997,143.160004,143.850006,109.239578,63995200,4/5/07 0:00,143.669998,144.440002,143.610001,144.240005,109.535744,46822800,FALSE,4/5/07 0:00,4/5/07 0:00,4/11/07 0:00,4/11/07 0:00,4/11/07 0:00,144.240005,144.240005,144.020004,144.020004,144.020004,0.271%,0.271%,0.118%,0.118%,0.118%
4/5/07,SPY,46822800,3078236,-4204519,76508,133677,-1126283,-2.4054,0.2847,SPY2007-04-05,SPY,4/5/07 0:00,143.669998,144.440002,143.610001,144.240005,109.535744,46822800,4/9/07 0:00,144.649994,144.800003,144.149994,144.440002,109.687622,50967400,FALSE,4/9/07 0:00,4/11/07 0:00,4/11/07 0:00,4/11/07 0:00,4/11/07 0:00,144.440002,144.020004,144.020004,144.020004,144.020004,0.139%,-0.153%,-0.153%,-0.153%,-0.153%
4/9/07,SPY,50967400,3085039,-3174794,77164,128069,-89754,-0.1761,2.6055,SPY2007-04-09,SPY,4/9/07 0:00,144.649994,144.800003,144.149994,144.440002,109.687622,50967400,4/10/07 0:00,144.330002,144.850006,144.270004,144.610001,109.816704,56620000,FALSE,4/11/07 0:00,4/11/07 0:00,4/11/07 0:00,4/11/07 0:00,4/11/07 0:00,144.020004,144.020004,144.020004,144.020004,144.020004,-0.291%,-0.291%,-0.291%,-0.291%,-0.291%
4/10/07,SPY,56620000,2269041,-5729119,49142,200288,-3460077,-6.1111,-3.6745,SPY2007-04-10,SPY,4/10/07 0:00,144.330002,144.850006,144.270004,144.610001,109.816704,56620000,4/11/07 0:00,144.820007,144.860001,143.539993,144.020004,109.368637,106365700,FALSE,4/11/07 0:00,4/11/07 0:00,4/11/07 0:00,4/11/07 0:00,4/11/07 0:00,144.020004,144.020004,144.020004,144.020004,144.020004,-0.408%,-0.408%,-0.408%,-0.408%,-0.408%
4/11/07,SPY,106365700,2644799,-8755890,67839,288097,-6111090,-5.7454,-3.3097,SPY2007-04-11,SPY,4/11/07 0:00,144.820007,144.860001,143.539993,144.020004,109.368637,106365700,4/12/07 0:00,143.740005,144.919998,143.339996,144.660004,109.85466,115534400,FALSE,4/12/07 0:00,4/12/07 0:00,4/12/07 0:00,4/12/07 0:00,4/12/07 0:00,144.660004,144.660004,144.660004,144.660004,144.660004,0.444%,0.444%,0.444%,0.444%,0.444%
4/12/07,SPY,115534400,3514840,-4741513,88449,177376,-1226673,-1.0617,1.3635,SPY2007-04-12,SPY,4/12/07 0:00,143.740005,144.919998,143.339996,144.660004,109.85466,115534400,4/13/07 0:00,144.899994,145.320007,144.360001,145.320007,110.355865,84287000,FALSE,4/13/07 0:00,4/13/07 0:00,4/13/07 0:00,4/13/07 0:00,4/13/07 0:00,145.320007,145.320007,145.320007,145.320007,145.320007,0.456%,0.456%,0.456%,0.456%,0.456%
4/13/07,SPY,84287000,2839979,-6188145,57903,216691,-3348166,-3.9723,-1.5662,SPY2007-04-13,SPY,4/13/07 0:00,144.899994,145.320007,144.360001,145.320007,110.355865,84287000,4/16/07 0:00,145.830002,146.860001,145.820007,146.699997,111.403793,83064600,FALSE,4/16/07 0:00,4/16/07 0:00,4/16/07 0:00,4/16/07 0:00,4/16/07 0:00,146.699997,146.699997,146.699997,146.699997,146.699997,0.950%,0.950%,0.950%,0.950%,0.950%
4/16/07,SPY,83064600,7366785,-14372597,143301,428120,-7005812,-8.4342,-5.1632,SPY2007-04-16,SPY,4/16/07 0:00,145.830002,146.860001,145.820007,146.699997,111.403793,83064600,4/17/07 0:00,146.970001,147.399994,146.649994,147.089996,111.700005,108424100,FALSE,4/17/07 0:00,4/17/07 0:00,4/17/07 0:00,4/17/07 0:00,4/17/07 0:00,147.089996,147.089996,147.089996,147.089996,147.089996,0.266%,0.266%,0.266%,0.266%,0.266%
4/17/07,SPY,108424100,7897445,-8749621,224340,258584,-852175,-0.786,1.3838,SPY2007-04-17,SPY,4/17/07 0:00,146.970001,147.399994,146.649994,147.089996,111.700005,108424100,4/18/07 0:00,146.600006,147.699997,146.570007,147.270004,111.836723,88345300,FALSE,4/19/07 0:00,4/19/07 0:00,4/19/07 0:00,4/19/07 0:00,4/19/07 0:00,147.229996,147.229996,147.229996,147.229996,147.229996,0.095%,0.095%,0.095%,0.095%,0.095%
4/18/07,SPY,88345300,8490662,-6915256,206791,227027,1575406,1.7832,3.4779,SPY2007-04-18,SPY,4/18/07 0:00,146.600006,147.699997,146.570007,147.270004,111.836723,88345300,4/19/07 0:00,146.550003,147.399994,146.360001,147.229996,111.806297,102947700,FALSE,4/19/07 0:00,4/19/07 0:00,4/19/07 0:00,4/19/07 0:00,4/19/07 0:00,147.229996,147.229996,147.229996,147.229996,147.229996,-0.027%,-0.027%,-0.027%,-0.027%,-0.027%
4/19/07,SPY,102947700,4154085,-6420539,87357,226052,-2266453,-2.2016,0.1135,SPY2007-04-19,SPY,4/19/07 0:00,146.550003,147.399994,146.360001,147.229996,111.806297,102947700,4/20/07 0:00,148.220001,148.619995,147.039993,148.619995,112.86187,124114100,FALSE,4/23/07 0:00,4/23/07 0:00,4/23/07 0:00,4/23/07 0:00,4/23/07 0:00,148.059998,148.059998,148.059998,148.059998,148.059998,0.564%,0.564%,0.564%,0.564%,0.564%
4/20/07,SPY,124114100,22003186,-20114942,296742,458690,1888244,1.5214,3.1743,SPY2007-04-20,SPY,4/20/07 0:00,148.220001,148.619995,147.039993,148.619995,112.86187,124114100,4/23/07 0:00,148.369995,148.729996,147.970001,148.059998,112.436607,77270800,FALSE,4/23/07 0:00,4/23/07 0:00,4/23/07 0:00,4/23/07 0:00,4/23/07 0:00,148.059998,148.059998,148.059998,148.059998,148.059998,-0.377%,-0.377%,-0.377%,-0.377%,-0.377%
4/23/07,SPY,77270800,3096991,-7971258,67620,237299,-4874267,-6.308,-3.4899,SPY2007-04-23,SPY,4/23/07 0:00,148.369995,148.729996,147.970001,148.059998,112.436607,77270800,4/24/07 0:00,148.229996,148.399994,147.320007,148.119995,112.482185,114471000,FALSE,4/24/07 0:00,4/24/07 0:00,4/24/07 0:00,4/24/07 0:00,4/24/07 0:00,148.119995,148.119995,148.119995,148.119995,148.119995,0.041%,0.041%,0.041%,0.041%,0.041%
4/24/07,SPY,114471000,3593364,-4943172,71239,173114,-1349807,-1.1792,0.7385,SPY2007-04-24,SPY,4/24/07 0:00,148.229996,148.399994,147.320007,148.119995,112.482185,114471000,4/25/07 0:00,148.729996,149.660004,148.020004,149.479996,113.514946,108418800,FALSE,4/25/07 0:00,4/25/07 0:00,4/30/07 0:00,4/30/07 0:00,4/30/07 0:00,149.479996,149.479996,148.289993,148.289993,148.289993,0.918%,0.918%,0.115%,0.115%,0.115%
4/25/07,SPY,108418800,5449218,-6856921,114182,234193,-1407702,-1.2984,0.7239,SPY2007-04-25,SPY,4/25/07 0:00,148.729996,149.660004,148.020004,149.479996,113.514946,108418800,4/26/07 0:00,149.490005,149.800003,149.100006,149.649994,113.644081,88741600,FALSE,4/27/07 0:00,4/30/07 0:00,4/30/07 0:00,4/30/07 0:00,4/30/07 0:00,149.529999,148.289993,148.289993,148.289993,148.289993,0.033%,-0.796%,-0.796%,-0.796%,-0.796%
4/26/07,SPY,88741600,3932130,-6807887,76807,235410,-2875757,-3.2406,-1.2415,SPY2007-04-26,SPY,4/26/07 0:00,149.490005,149.800003,149.100006,149.649994,113.644081,88741600,4/27/07 0:00,149.089996,149.740005,148.839996,149.529999,113.55291,108191100,FALSE,4/30/07 0:00,4/30/07 0:00,4/30/07 0:00,4/30/07 0:00,4/30/07 0:00,148.289993,148.289993,148.289993,148.289993,148.289993,-0.909%,-0.909%,-0.909%,-0.909%,-0.909%
4/27/07,SPY,108191100,4333526,-3984724,81393,165355,348801,0.3224,2.2777,SPY2007-04-27,SPY,4/27/07 0:00,149.089996,149.740005,148.839996,149.529999,113.55291,108191100,4/30/07 0:00,149.639999,149.740005,148.210007,148.289993,112.611275,100874100,FALSE,4/30/07 0:00,4/30/07 0:00,4/30/07 0:00,4/30/07 0:00,4/30/07 0:00,148.289993,148.289993,148.289993,148.289993,148.289993,-0.829%,-0.829%,-0.829%,-0.829%,-0.829%
4/30/07,SPY,100874100,3787548,-7357665,77321,216293,-3570117,-3.5392,-1.2669,SPY2007-04-30,SPY,4/30/07 0:00,149.639999,149.740005,148.210007,148.289993,112.611275,100874100,5/1/07 0:00,148.419998,149.470001,147.669998,148.669998,112.899857,134342700,FALSE,5/1/07 0:00,5/1/07 0:00,5/1/07 0:00,5/1/07 0:00,5/1/07 0:00,148.669998,148.669998,148.669998,148.669998,148.669998,0.256%,0.256%,0.256%,0.256%,0.256%
5/1/07,SPY,134342700,7285179,-9456315,122156,310915,-2171136,-1.6161,0.4983,SPY2007-05-01,SPY,5/1/07 0:00,148.419998,149.470001,147.669998,148.669998,112.899857,134342700,5/2/07 0:00,148.899994,149.949997,148.75,149.539993,113.560562,87129800,FALSE,5/2/07 0:00,5/2/07 0:00,5/2/07 0:00,5/2/07 0:00,6/7/07 0:00,149.539993,149.539993,149.539993,149.539993,149.100006,0.585%,0.585%,0.585%,0.585%,0.289%
5/2/07,SPY,87129800,3815231,-7728369,110505,274562,-3913138,-4.4912,-2.2378,SPY2007-05-02,SPY,5/2/07 0:00,148.899994,149.949997,148.75,149.539993,113.560562,87129800,5/3/07 0:00,149.970001,150.399994,149.729996,150.350006,114.175682,86569700,FALSE,5/3/07 0:00,5/3/07 0:00,5/3/07 0:00,5/10/07 0:00,6/7/07 0:00,150.350006,150.350006,150.350006,149.580002,149.100006,0.542%,0.542%,0.542%,0.027%,-0.294%
5/3/07,SPY,86569700,4473423,-4874435,81265,180169,-401011,-0.4632,1.4264,SPY2007-05-03,SPY,5/3/07 0:00,149.970001,150.399994,149.729996,150.350006,114.175682,86569700,5/4/07 0:00,150.75,151.119995,150.220001,150.919998,114.608513,96409000,FALSE,5/4/07 0:00,5/8/07 0:00,5/10/07 0:00,5/10/07 0:00,6/7/07 0:00,150.919998,150.75,149.580002,149.580002,149.100006,0.379%,0.266%,-0.512%,-0.512%,-0.831%
5/4/07,SPY,96409000,3969833,-6557814,95641,209558,-2587980,-2.6844,-0.396,SPY2007-05-04,SPY,5/4/07 0:00,150.75,151.119995,150.220001,150.919998,114.608513,96409000,5/7/07 0:00,150.880005,151.199997,150.809998,150.949997,114.631287,63461400,FALSE,5/8/07 0:00,5/8/07 0:00,5/10/07 0:00,5/10/07 0:00,6/7/07 0:00,150.75,150.75,149.580002,149.580002,149.100006,-0.113%,-0.113%,-0.888%,-0.888%,-1.206%
5/7/07,SPY,63461400,2574505,-5739017,50899,210595,-3164512,-4.9865,-2.2071,SPY2007-05-07,SPY,5/7/07 0:00,150.880005,151.199997,150.809998,150.949997,114.631287,63461400,5/8/07 0:00,150.580002,150.919998,150.130005,150.75,114.479416,80584000,FALSE,5/8/07 0:00,5/10/07 0:00,5/10/07 0:00,5/10/07 0:00,6/7/07 0:00,150.75,149.580002,149.580002,149.580002,149.100006,-0.132%,-0.908%,-0.908%,-0.908%,-1.226%
5/8/07,SPY,80584000,3565519,-5081824,68360,174648,-1516305,-1.8816,0.271,SPY2007-05-08,SPY,5/8/07 0:00,150.580002,150.919998,150.130005,150.75,114.479416,80584000,5/9/07 0:00,150.639999,152.820007,150.369995,151.160004,114.790741,102070100,FALSE,5/10/07 0:00,5/10/07 0:00,5/10/07 0:00,5/10/07 0:00,6/7/07 0:00,149.580002,149.580002,149.580002,149.580002,149.100006,-0.776%,-0.776%,-0.776%,-0.776%,-1.095%
5/9/07,SPY,102070100,4168593,-4798074,82937,146234,-629481,-0.6167,1.3204,SPY2007-05-09,SPY,5/9/07 0:00,150.639999,152.820007,150.369995,151.160004,114.790741,102070100,5/10/07 0:00,150.729996,151.020004,149.270004,149.580002,113.590927,153617800,FALSE,5/10/07 0:00,5/10/07 0:00,5/10/07 0:00,5/10/07 0:00,6/7/07 0:00,149.580002,149.580002,149.580002,149.580002,149.100006,-1.045%,-1.045%,-1.045%,-1.045%,-1.363%
5/10/07,SPY,153617800,3074264,-11604236,74730,292482,-8529972,-5.5527,-2.4121,SPY2007-05-10,SPY,5/10/07 0:00,150.729996,151.020004,149.270004,149.580002,113.590927,153617800,5/11/07 0:00,149.75,150.929993,149.720001,150.860001,114.562935,113408900,FALSE,5/14/07 0:00,5/14/07 0:00,5/14/07 0:00,5/14/07 0:00,6/7/07 0:00,150.529999,150.529999,150.529999,150.529999,149.100006,0.635%,0.635%,0.635%,0.635%,-0.321%
5/11/07,SPY,113408900,4576493,-5212297,80777,173626,-635804,-0.5606,1.1954,SPY2007-05-11,SPY,5/11/07 0:00,149.75,150.929993,149.720001,150.860001,114.562935,113408900,5/14/07 0:00,150.860001,151.300003,149.789993,150.529999,114.312355,108027500,FALSE,5/14/07 0:00,5/14/07 0:00,5/14/07 0:00,5/14/07 0:00,6/7/07 0:00,150.529999,150.529999,150.529999,150.529999,149.100006,-0.219%,-0.219%,-0.219%,-0.219%,-1.167%
5/14/07,SPY,108027500,4552597,-5710201,97620,168241,-1157603,-1.0716,0.7732,SPY2007-05-14,SPY,5/14/07 0:00,150.860001,151.300003,149.789993,150.529999,114.312355,108027500,5/15/07 0:00,150.699997,151.660004,150.190002,150.570007,114.342697,180673300,FALSE,5/15/07 0:00,5/15/07 0:00,5/15/07 0:00,5/15/07 0:00,6/26/07 0:00,150.570007,150.570007,150.570007,150.570007,148.289993,0.027%,0.027%,0.027%,0.027%,-1.488%
5/15/07,SPY,180673300,6677723,-9097190,152524,225272,-2419467,-1.3391,0.5611,SPY2007-05-15,SPY,5/15/07 0:00,150.699997,151.660004,150.190002,150.570007,114.342697,180673300,5/16/07 0:00,150.800003,151.630005,150.380005,151.600006,115.124916,114166500,FALSE,5/17/07 0:00,5/17/07 0:00,5/17/07 0:00,5/24/07 0:00,6/26/07 0:00,151.300003,151.300003,151.300003,151.059998,148.289993,0.485%,0.485%,0.485%,0.325%,-1.514%
5/16/07,SPY,114166500,4931674,-5666739,107966,173168,-735065,-0.6439,0.962,SPY2007-05-16,SPY,5/16/07 0:00,150.800003,151.630005,150.380005,151.600006,115.124916,114166500,5/17/07 0:00,151.380005,151.960007,151.110001,151.300003,114.897064,101132800,FALSE,5/17/07 0:00,5/17/07 0:00,5/17/07 0:00,5/24/07 0:00,6/26/07 0:00,151.300003,151.300003,151.300003,151.059998,148.289993,-0.198%,-0.198%,-0.198%,-0.356%,-2.183%
5/17/07,SPY,101132800,5767372,-6837022,110917,186890,-1069650,-1.0577,0.4977,SPY2007-05-17,SPY,5/17/07 0:00,151.380005,151.960007,151.110001,151.300003,114.897064,101132800,5/18/07 0:00,152.009995,152.619995,151.809998,152.619995,115.899544,99182000,FALSE,5/21/07 0:00,5/22/07 0:00,5/24/07 0:00,6/7/07 0:00,6/26/07 0:00,152.539993,152.419998,151.059998,149.100006,148.289993,0.820%,0.740%,-0.159%,-1.454%,-1.989%
5/18/07,SPY,99182000,10588405,-6242056,150822,234758,4346348,4.3822,5.2762,SPY2007-05-18,SPY,5/18/07 0:00,152.009995,152.619995,151.809998,152.619995,115.899544,99182000,5/21/07 0:00,152.580002,153.229996,152.5,152.539993,115.838715,174664600,FALSE,5/22/07 0:00,5/22/07 0:00,5/24/07 0:00,6/7/07 0:00,6/26/07 0:00,152.419998,152.419998,151.059998,149.100006,148.289993,-0.131%,-0.131%,-1.022%,-2.306%,-2.837%
5/21/07,SPY,174664600,7429896,-8985216,150389,331395,-1555320,-0.8905,0.3415,SPY2007-05-21,SPY,5/21/07 0:00,152.580002,153.229996,152.5,152.539993,115.838715,174664600,5/22/07 0:00,152.699997,153.160004,152.380005,152.419998,115.747627,82148800,FALSE,5/22/07 0:00,5/24/07 0:00,5/24/07 0:00,6/7/07 0:00,6/26/07 0:00,152.419998,151.059998,151.059998,149.100006,148.289993,-0.079%,-0.970%,-0.970%,-2.255%,-2.786%
5/22/07,SPY,82148800,2983539,-7604434,70122,232616,-4620895,-5.625,-3.8303,SPY2007-05-22,SPY,5/22/07 0:00,152.699997,153.160004,152.380005,152.419998,115.747627,82148800,5/23/07 0:00,152.949997,153.5,152.360001,152.440002,115.762856,133786600,FALSE,5/24/07 0:00,5/24/07 0:00,5/24/07 0:00,6/7/07 0:00,6/26/07 0:00,151.059998,151.059998,151.059998,149.100006,148.289993,-0.892%,-0.892%,-0.892%,-2.178%,-2.710%
5/23/07,SPY,133786600,3501584,-7037301,86051,214920,-3535716,-2.6428,-1.1777,SPY2007-05-23,SPY,5/23/07 0:00,152.949997,153.5,152.360001,152.440002,115.762856,133786600,5/24/07 0:00,152.529999,153.210007,150.740005,151.059998,114.714821,187593000,FALSE,5/24/07 0:00,5/24/07 0:00,5/24/07 0:00,6/7/07 0:00,6/26/07 0:00,151.059998,151.059998,151.059998,149.100006,148.289993,-0.905%,-0.905%,-0.905%,-2.191%,-2.722%
5/24/07,SPY,187593000,7915371,-11981654,166397,284968,-4066283,-2.1676,-0.7693,SPY2007-05-24,SPY,5/24/07 0:00,152.529999,153.210007,150.740005,151.059998,114.714821,187593000,5/25/07 0:00,151.5,152.020004,151.179993,151.690002,115.193268,83309200,FALSE,5/25/07 0:00,5/25/07 0:00,5/25/07 0:00,6/7/07 0:00,6/26/07 0:00,151.690002,151.690002,151.690002,149.100006,148.289993,0.417%,0.417%,0.417%,-1.297%,-1.834%
5/25/07,SPY,83309200,5499277,-5766423,101041,184817,-267146,-0.3207,1.0616,SPY2007-05-25,SPY,5/25/07 0:00,151.5,152.020004,151.179993,151.690002,115.193268,83309200,5/29/07 0:00,151.940002,152.5,151.449997,152.240005,115.610886,82020000,FALSE,5/29/07 0:00,5/29/07 0:00,5/29/07 0:00,6/7/07 0:00,6/26/07 0:00,152.240005,152.240005,152.240005,149.100006,148.289993,0.363%,0.363%,0.363%,-1.707%,-2.241%
5/29/07,SPY,82020000,2702177,-3698497,54356,113961,-996319,-1.2147,0.1106,SPY2007-05-29,SPY,5/29/07 0:00,151.940002,152.5,151.449997,152.240005,115.610886,82020000,5/30/07 0:00,151.460007,153.539993,151.339996,153.479996,116.552544,129013600,FALSE,5/31/07 0:00,5/31/07 0:00,5/31/07 0:00,6/7/07 0:00,6/26/07 0:00,153.320007,153.320007,153.320007,149.100006,148.289993,0.709%,0.709%,0.709%,-2.063%,-2.595%
5/30/07,SPY,129013600,3884153,-4419245,75270,158496,-535091,-0.4148,0.9115,SPY2007-05-30,SPY,5/30/07 0:00,151.460007,153.539993,151.339996,153.479996,116.552544,129013600,5/31/07 0:00,153.669998,153.889999,153.119995,153.320007,116.431114,114866700,FALSE,5/31/07 0:00,5/31/07 0:00,6/6/07 0:00,6/7/07 0:00,6/26/07 0:00,153.320007,153.320007,151.839996,149.100006,148.289993,-0.104%,-0.104%,-1.069%,-2.854%,-3.382%
5/31/07,SPY,114866700,2866883,-6777426,65106,252343,-3910543,-3.4044,-2.3259,SPY2007-05-31,SPY,5/31/07 0:00,153.669998,153.889999,153.119995,153.320007,116.431114,114866700,6/1/07 0:00,153.880005,154.399994,153.509995,154.080002,117.008232,107771700,FALSE,6/1/07 0:00,6/5/07 0:00,6/7/07 0:00,6/7/07 0:00,6/26/07 0:00,154.080002,153.490005,149.100006,149.100006,148.289993,0.496%,0.111%,-2.752%,-2.752%,-3.281%
6/1/07,SPY,107771700,4405223,-5334105,91217,183109,-928881,-0.8619,0.5114,SPY2007-06-01,SPY,6/1/07 0:00,153.880005,154.399994,153.509995,154.080002,117.008232,107771700,6/4/07 0:00,153.539993,154.389999,153.479996,154.100006,117.023392,78008800,FALSE,6/5/07 0:00,6/6/07 0:00,6/7/07 0:00,6/7/07 0:00,6/26/07 0:00,153.490005,151.839996,149.100006,149.100006,148.289993,-0.383%,-1.454%,-3.232%,-3.232%,-3.758%
6/4/07,SPY,78008800,3110683,-4612072,65401,222300,-1501389,-1.9246,-0.7623,SPY2007-06-04,SPY,6/4/07 0:00,153.539993,154.389999,153.479996,154.100006,117.023392,78008800,6/5/07 0:00,153.740005,153.899994,152.860001,153.490005,116.560165,126917900,FALSE,6/6/07 0:00,6/7/07 0:00,6/7/07 0:00,6/7/07 0:00,6/26/07 0:00,151.839996,149.100006,149.100006,149.100006,148.289993,-1.467%,-3.245%,-3.245%,-3.245%,-3.770%
6/5/07,SPY,126917900,5989081,-7308776,129033,216277,-1319695,-1.0398,0.3273,SPY2007-06-05,SPY,6/5/07 0:00,153.740005,153.899994,152.860001,153.490005,116.560165,126917900,6/6/07 0:00,152.860001,152.949997,151.75,151.839996,115.307129,164096800,FALSE,6/7/07 0:00,6/7/07 0:00,6/7/07 0:00,6/7/07 0:00,6/26/07 0:00,149.100006,149.100006,149.100006,149.100006,148.289993,-2.860%,-2.860%,-2.860%,-2.860%,-3.388%
6/6/07,SPY,164096800,5083840,-14512517,127448,409920,-9428677,-5.7458,-6.0287,SPY2007-06-06,SPY,6/6/07 0:00,152.860001,152.949997,151.75,151.839996,115.307129,164096800,6/7/07 0:00,151.559998,152.5,149.059998,149.100006,113.226372,232414600,FALSE,6/7/07 0:00,6/7/07 0:00,6/7/07 0:00,6/26/07 0:00,6/26/07 0:00,149.100006,149.100006,149.100006,148.289993,148.289993,-1.805%,-1.805%,-1.805%,-2.338%,-2.338%
6/7/07,SPY,232414600,7488599,-44631089,239087,955187,-37142489,-15.9811,-17.2053,SPY2007-06-07,SPY,6/7/07 0:00,151.559998,152.5,149.059998,149.100006,113.226372,232414600,6/8/07 0:00,149.580002,151.190002,149.089996,151.039993,114.699661,175886000,FALSE,6/8/07 0:00,6/12/07 0:00,6/12/07 0:00,6/26/07 0:00,6/26/07 0:00,151.039993,149.649994,149.649994,148.289993,148.289993,1.301%,0.369%,0.369%,-0.543%,-0.543%
6/8/07,SPY,175886000,10497129,-13314007,235038,417480,-2816877,-1.6015,-0.1193,SPY2007-06-08,SPY,6/8/07 0:00,149.580002,151.190002,149.089996,151.039993,114.699661,175886000,6/11/07 0:00,150.929993,151.949997,150.699997,151.300003,114.897064,102015600,FALSE,6/12/07 0:00,6/12/07 0:00,6/12/07 0:00,6/26/07 0:00,6/26/07 0:00,149.649994,149.649994,149.649994,148.289993,148.289993,-0.920%,-0.920%,-0.920%,-1.821%,-1.821%
6/11/07,SPY,102015600,8702421,-7697345,185760,251245,1005076,0.9852,2.5621,SPY2007-06-11,SPY,6/11/07 0:00,150.929993,151.949997,150.699997,151.300003,114.897064,102015600,6/12/07 0:00,150.669998,151.539993,149.550003,149.649994,113.644081,233898000,FALSE,6/12/07 0:00,6/12/07 0:00,6/12/07 0:00,6/26/07 0:00,6/26/07 0:00,149.649994,149.649994,149.649994,148.289993,148.289993,-1.091%,-1.091%,-1.091%,-1.989%,-1.989%
